date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:49	285/285	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Apr%202025%2004:32:48%20GMT	https://stransensilions.com/d/b25f21fe-f1f9-4c00-bc9f-59e4517aef64.js?noscript=true&lpurl=	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/stransensilions.com/d/b25f21fe-f1f9-4c00-bc9f-59e4517aef64d349.js	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:49	75894/75894	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-12876%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/header.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/header.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:49	90680/90680	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-16238%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/logo.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/logo.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:49	246294/246294	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-3c216%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/zues.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/zues.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:49	61537/61537	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-f061%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/jackpot.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/jackpot.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:50	88912/88912	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-15b50%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/frame.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/frame.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:50	88155/88155	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-1585b%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/frame-mobile.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/frame-mobile.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:50	67162/67162	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-1065a%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/inner.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/inner.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:50	723027/723027	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-b0853%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/outer.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/outer.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:50	81071/81071	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-13caf%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/spin.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/spin.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:51	24189/24189	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-5e7d%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/spin-again.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/spin-again.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:51	24330/24330	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-5f0a%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/cta.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/cta.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:51	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/code.jquery.com/jquery-3.6.0.min.js	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:51	80420/80420	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213a24-kNFQNu9I/LM2oTW66BK0VmnxkEQ%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:52	276387/276387	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2010%20Apr%202025%2004:32:52%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/connect.facebook.net/en_US/fbevents.js	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/index6625.html)
12:32:52	2154491/2154491	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-20dffb%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/bg.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/bg.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/css/style.css)
12:32:53	771845/771845	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-bc705%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/try-again-pop.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/try-again-pop.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/css/style.css)
12:32:53	874569/874569	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-d5849%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/win-pop.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/win-pop.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/css/style.css)
12:32:53	1585850/1585850	---M--	200	added ('OK')	image/png	etag:%22668a5c0b-1832ba%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/bg-mobile.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/images/bg-mobile.png	(from https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/css/style.css)
12:32:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/a	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/a	(from https://connect.facebook.net/en_US/fbevents.js)
12:32:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/POST	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/POST	(from https://connect.facebook.net/en_US/fbevents.js)
12:32:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/b.resolvedLink	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
12:32:54	9115/9115	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2267f443c5-239b%22	https://dc88top.github.io/signals/iwl.js	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
12:32:54	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/schema.org/	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
12:32:55	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/c.dl	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/c.dl	(from https://connect.facebook.net/en_US/fbevents.js)
12:32:55	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/c.rl	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-3/Sonicau78-3/dc88top.github.io/FREEWHEEL/landing%20page%20x/definitionman.com/07433-dog-care-07433/c.rl	(from https://connect.facebook.net/en_US/fbevents.js)
